date,close_price,predict
2016-01-26|1903.63000488|1897.05727386
2016-01-27|1882.94995117|1921.98069078
2016-01-28|1893.35998535|1866.70867902
2016-01-29|1940.23999023|1903.81886918
2016-02-01|1939.38000488|1979.09476689
2016-02-02|1903.0300293|1946.64592433
2016-02-03|1912.5300293|1872.69313665
2016-02-04|1915.44995117|1914.49296939
2016-02-05|1880.05004883|1920.73275402
2016-02-08|1853.43994141|1854.26923354
2016-02-09|1852.20996094|1826.35168915
2016-02-10|1851.85998535|1847.72220296
2016-02-11|1829.07995605|1852.61696742
2016-02-12|1864.7800293|1810.52927852
2016-02-16|1895.57995605|1889.65799952
2016-02-17|1926.81994629|1924.95710868
2016-02-18|1917.82995605|1958.53889341
2016-02-19|1917.7800293|1911.77510453
2016-02-22|1945.5|1917.87623699
2016-02-23|1921.27001953|1968.39065786
2016-02-24|1929.80004883|1907.13146651
2016-02-25|1951.69995117|1933.89348652
2016-02-26|1948.05004883|1968.57971679
2016-02-29|1932.22998047|1950.20201987
2016-03-01|1978.34997559|1918.49751701
2016-03-02|1986.44995117|2012.98967836
2016-03-03|1993.40002441|1998.87128478
2016-03-04|1999.98999023|2000.99408114
2016-03-07|2001.76000977|2003.44190022
2016-03-08|1979.26000977|2005.71396777
2016-03-09|1989.26000977|1962.59811554
2016-03-10|1989.56994629|1994.53314528
2016-03-11|2022.18994141|1990.74464101
2016-03-14|2019.64001465|2048.7096503
2016-03-15|2015.93005371|2019.92699162
2016-03-16|2027.2199707|2013.77414184
2016-03-17|2040.58996582|2034.24002247
2016-03-18|2049.58007812|2053.52846859
2016-03-21|2051.60009766|2058.08221457
2016-03-22|2049.80004883|2053.70428734
2016-03-23|2036.70996094|2048.7007115
2016-03-24|2035.93994141|2026.90946934
2016-03-28|2037.05004883|2034.31724562
2016-03-29|2055.01000977|2037.77232603
2016-03-30|2063.94995117|2069.1409183
2016-03-31|2059.73999023|2072.14220352
2016-04-01|2072.7800293|2057.70718833
2016-04-04|2066.12988281|2081.72432546
2016-04-05|2045.17004395|2062.7752176
2016-04-06|2066.65991211|2029.87701564
2016-04-07|2041.91003418|2079.86532445
2016-04-08|2047.59997559|2026.88399712
2016-04-11|2041.98999023|2049.93137555
2016-04-12|2061.7199707|2036.57325021
2016-04-13|2082.41992188|2077.41602676
2016-04-14|2082.7800293|2098.48215099
2016-04-15|2080.72998047|2085.71929579
2016-04-18|2094.34008789|2078.63869294
2016-04-19|2100.80004883|2104.06164077
2016-04-20|2102.39990234|2107.58937412
2016-04-21|2091.47998047|2104.42342684
2016-04-22|2091.58007812|2083.3125414
2016-04-25|2087.79003906|2090.9048064
2016-04-26|2091.69995117|2085.13840838
2016-04-27|2095.14990234|2094.53261395
2016-04-28|2075.81005859|2097.56595787
2016-04-29|2065.30004883|2062.7296499
2016-05-02|2081.42993164|2055.76377281
2016-05-03|2063.37011719|2091.80581029
2016-05-04|2051.12011719|2053.12333272
2016-05-05|2050.62988281|2040.71171177
2016-05-06|2057.13989258|2047.86637894
2016-05-09|2058.68994141|2062.76708531
2016-05-10|2084.38989258|2060.10742345
2016-05-11|2064.45996094|2102.67364045
2016-05-12|2064.11010742|2052.77848333
2016-05-13|2046.60998535|2062.54327933
2016-05-16|2066.65991211|2033.4876849
2016-05-17|2047.20996094|2080.52444313
2016-05-18|2047.63000488|2035.19815402
2016-05-19|2040.04003906|2046.78942188
2016-05-20|2052.32006836|2033.40521945
2016-05-23|2048.04003906|2061.31241366
2016-05-24|2076.06005859|2045.45082018
2016-05-25|2090.54003906|2095.29866216
2016-05-26|2090.10009766|2102.50219028
2016-05-27|2099.06005859|2092.08271138
2016-05-31|2096.94995117|2104.35910782
2016-06-01|2099.33007812|2096.97962653
2016-06-02|2105.26000977|2101.36024212
2016-06-03|2099.12988281|2109.19734951
2016-06-06|2109.40991211|2095.93956721
2016-06-07|2112.12988281|2115.70654142
2016-06-08|2119.12011719|2114.7649433
2016-06-09|2115.47998047|2124.54580226
2016-06-10|2096.07006836|2113.24259218
2016-06-13|2079.06005859|2083.45912424
2016-06-14|2075.32006836|2066.06429178
2016-06-15|2071.5|2071.36096607
2016-06-16|2077.98999023|2068.83242897
2016-06-17|2071.2199707|2081.70254974
2016-06-20|2083.25|2066.75217592
2016-06-21|2088.89990234|2090.72468627
2016-06-22|2085.44995117|2093.37870258
2016-06-23|2113.32006836|2084.25965067
2016-06-24|2037.41003418|2131.00532672
2016-06-27|2000.54003906|1994.29260426
2016-06-28|2036.08996582|1972.46177599
2016-06-29|2070.77001953|2052.6521304
2016-06-30|2098.86010742|2097.93849737
2016-07-01|2102.94995117|2118.24932683
2016-07-05|2088.55004883|2106.56638589
2016-07-06|2099.72998047|2081.0900741
2016-07-07|2097.89990234|2105.97030924
2016-07-08|2129.89990234|2098.45405763
2016-07-11|2137.15991211|2150.11842454
2016-07-12|2152.13989258|2143.6239514
2016-07-13|2152.42993164|2162.79626036
2016-07-14|2163.75|2153.31683377
2016-07-15|2161.73999023|2171.59748089
2016-07-18|2166.88989258|2161.430439
2016-07-19|2163.7800293|2170.38187166
2016-07-20|2173.02001953|2162.09419511
2016-07-21|2165.16992188|2178.69723831
2016-07-22|2175.0300293|2161.13438335
2016-07-25|2168.47998047|2180.47935223
2016-07-26|2169.17993164|2165.15086056
2016-07-27|2166.58007812|2169.55251257
2016-07-28|2170.06005859|2164.61930456
2016-07-29|2173.60009766|2172.33254575
2016-08-01|2170.84008789|2175.75960001
2016-08-02|2157.0300293|2169.63316337
2016-08-03|2163.79003906|2148.69944087
2016-08-04|2164.25|2166.55270594
2016-08-05|2182.87011719|2165.09097734
2016-08-08|2180.88989258|2194.13447415
2016-08-09|2181.73999023|2180.82494092
2016-08-10|2175.48999023|2182.43930117
2016-08-11|2185.79003906|2171.52744911
2016-08-12|2184.05004883|2191.94010021
2016-08-15|2190.14990234|2183.71008899
2016-08-16|2178.14990234|2193.7936573
2016-08-17|2182.2199707|2171.28032161
2016-08-18|2187.02001953|2184.01434415
2016-08-19|2183.87011719|2189.85783089
2016-08-22|2182.63989258|2182.87978897
2016-08-23|2186.89990234|2181.33451958
2016-08-24|2175.43994141|2189.29367852
2016-08-25|2172.4699707|2169.39047166
2016-08-26|2169.04003906|2169.83526084
2016-08-29|2180.37988281|2166.60284385
2016-08-30|2176.12011719|2187.01778006
2016-08-31|2170.94995117|2174.25781485
2016-09-01|2170.86010742|2167.71985748
2016-09-02|2179.97998047|2170.05254755
2016-09-06|2186.47998047|2185.53145297
2016-09-07|2186.15991211|2190.93929095
2016-09-08|2181.30004883|2186.43763195
2016-09-09|2127.81005859|2178.37073698
2016-09-12|2159.04003906|2098.75206235
2016-09-13|2127.02001953|2172.46474586
2016-09-14|2125.77001953|2112.02348807
2016-09-15|2147.26000977|2123.51972241
2016-09-16|2139.15991211|2156.51934275
2016-09-19|2139.12011719|2137.78416115
2016-09-20|2139.76000977|2137.81917704
2016-09-21|2163.12011719|2139.69188869
2016-09-22|2177.17993164|2176.86915344
2016-09-23|2164.68994141|2186.52923782
2016-09-26|2146.10009766|2159.32699884
2016-09-27|2159.92993164|2135.13679853
2016-09-28|2171.37011719|2166.19656543
2016-09-29|2151.12988281|2178.90827458
2016-09-30|2168.27001953|2141.46311475
2016-10-03|2161.19995117|2175.30903086
2016-10-04|2150.48999023|2158.79732469
2016-10-05|2159.72998047|2145.11343732
2016-10-06|2160.77001953|2162.92335258
2016-10-07|2153.73999023|2162.4456982
2016-10-10|2163.65991211|2150.12810264
2016-10-11|2136.72998047|2168.08063541
2016-10-12|2139.17993164|2123.81745829
2016-10-13|2132.55004883|2138.61110072
2016-10-14|2132.97998047|2128.64716444
2016-10-17|2126.5|2133.34917348
2016-10-18|2139.60009766|2122.23468628
2016-10-19|2144.29003906|2146.26156871
2016-10-20|2141.34008789|2147.48974603
2016-10-21|2141.15991211|2140.42144242
2016-10-24|2151.33007812|2140.56574015
2016-10-25|2143.15991211|2156.98899927
2016-10-26|2139.42993164|2139.80251471
2016-10-27|2133.04003906|2136.91676176
2016-10-28|2126.40991211|2129.20627613
2016-10-31|2126.14990234|2122.83163664
2016-11-01|2111.7199707|2125.22595736
2016-11-02|2097.93994141|2104.18207931
2016-11-03|2088.65991211|2089.66688378
2016-11-04|2085.17993164|2082.41792237
2016-11-07|2131.52001953|2082.61874287
2016-11-08|2139.56005859|2155.45542424
2016-11-09|2163.26000977|2146.84366588
2016-11-10|2167.47998047|2176.774792
2016-11-11|2164.44995117|2170.98856733
2016-11-14|2164.19995117|2164.65606788
2016-11-15|2180.38989258|2163.88134971
2016-11-16|2176.93994141|2189.13398993
2016-11-17|2187.12011719|2176.48935536
2016-11-18|2181.89990234|2192.15490019
2016-11-21|2198.17993164|2179.75322616
2016-11-22|2202.93994141|2206.62405755
2016-11-23|2204.7199707|2206.23639602
2016-11-25|2213.35009766|2206.36160639
2016-11-28|2201.7199707|2217.54417631
2016-11-29|2204.65991211|2196.96639269
2016-11-30|2198.81005859|2205.43835632
2016-12-01|2191.08007812|2196.00449744
2016-12-02|2191.94995117|2187.19675764
2016-12-05|2204.70996094|2191.54040827
2016-12-06|2212.22998047|2211.21960753
2016-12-07|2241.35009766|2216.78565551
2016-12-08|2246.18994141|2256.32726576
2016-12-09|2259.5300293|2250.51839165
2016-12-12|2256.95996094|2266.85508558
2016-12-13|2271.7199707|2256.44716662
2016-12-14|2253.2800293|2279.36483167
2016-12-15|2262.0300293|2245.38792522
2016-12-16|2258.07006836|2265.39886811
2016-12-19|2262.5300293|2256.49562431
2016-12-20|2270.76000977|2264.79734754
2016-12-21|2265.17993164|2274.57813929
2016-12-22|2260.95996094|2263.237561
2016-12-23|2263.79003906|2258.53924846
2016-12-27|2268.87988281|2264.85447519
2016-12-28|2249.91992188|2271.6107274
2016-12-29|2249.26000977|2241.33770909
2016-12-30|2238.83007812|2247.71409602
2017-01-03|2257.83007812|2233.78402206
2017-01-04|2270.75|2266.25685824
2017-01-05|2269.0|2277.69159634
2017-01-06|2276.97998047|2269.15363347
2017-01-09|2268.89990234|2280.42666671
2017-01-10|2268.89990234|2265.7570921
2017-01-11|2275.32006836|2268.65265756
2017-01-12|2270.43994141|2278.18336461
2017-01-13|2274.63989258|2268.78109397
2017-01-17|2267.88989258|2276.17939378
2017-01-18|2271.88989258|2264.9754514
2017-01-19|2263.68994141|2273.49822503
2017-01-20|2271.31005859|2260.00763075
2017-01-23|2265.19995117|2274.47288999
2017-01-24|2280.07006836|2262.68758973
2017-01-25|2298.37011719|2286.66104101
2017-01-26|2296.67993164|2307.55504299
2017-01-27|2294.68994141|2297.24007409
2017-01-30|2280.89990234|2293.56401047
2017-01-31|2278.87011719|2274.65260687
2017-02-01|2279.55004883|2277.36449013
2017-02-02|2280.85009766|2279.69590322
2017-02-03|2297.41992188|2281.54435242
2017-02-06|2292.56005859|2304.98073656
2017-02-07|2293.08007812|2291.34006457
2017-02-08|2294.66992188|2293.0864233
2017-02-09|2307.87011719|2295.32192915
2017-02-10|2316.10009766|2314.25860334
2017-02-13|2328.25|2320.5464088
2017-02-14|2337.58007812|2334.23479918
2017-02-15|2349.25|2342.47556384
2017-02-16|2347.2199707|2355.18559277
2017-02-17|2351.15991211|2346.93669582
2017-02-21|2365.37988281|2352.83737742
2017-02-22|2362.82006836|2372.02084307
2017-02-23|2363.81005859|2362.51063477
2017-02-24|2367.34008789|2364.06114646
2017-02-27|2369.75|2368.88070405
2017-02-28|2363.63989258|2371.11688199
2017-03-01|2395.95996094|2361.03519553
2017-03-02|2381.91992188|2410.00152424
2017-03-03|2383.12011719|2377.51316278
2017-03-06|2375.31005859|2382.88867323
2017-03-07|2368.38989258|2371.87513395
2017-03-08|2362.97998047|2365.27890638
2017-03-09|2364.87011719|2360.23063656
2017-03-10|2372.60009766|2365.47777782
2017-03-13|2373.4699707|2376.033691
2017-03-14|2365.44995117|2374.2531901
2017-03-15|2385.26000977|2362.05294146
2017-03-16|2381.37988281|2393.4781237
2017-03-17|2378.25|2380.74369791
2017-03-20|2373.4699707|2376.72103747
2017-03-21|2344.02001953|2371.14631953
2017-03-22|2348.44995117|2331.72850826
2017-03-23|2345.95996094|2348.79482312
2017-03-24|2343.97998047|2345.17602157
2017-03-27|2341.59008789|2343.12903698
2017-03-28|2358.57006836|2340.24523309
2017-03-29|2361.12988281|2365.69452685
2017-03-30|2368.06005859|2363.08809452
2017-03-31|2362.7199707|2371.15425019
2017-04-03|2358.84008789|2360.71225627
2017-04-04|2360.15991211|2357.01723972
2017-04-05|2352.94995117|2360.49678421
2017-04-06|2357.48999023|2350.05458866
2017-04-07|2355.54003906|2359.05024484
2017-04-10|2357.15991211|2354.91615188
2017-04-11|2353.7800293|2357.7695773
2017-04-12|2344.92993164|2352.39547823
2017-04-13|2328.94995117|2341.10698692
2017-04-17|2349.01000977|2321.84629812
2017-04-18|2342.18994141|2356.76722223
2017-04-19|2338.16992188|2340.38751454
2017-04-20|2355.84008789|2336.14057766
2017-04-21|2348.68994141|2362.8281301
2017-04-24|2374.14990234|2346.84065415
2017-04-25|2388.61010742|2384.49133911
2017-04-26|2387.44995117|2395.8438806
2017-04-27|2388.77001953|2387.78088375
2017-04-28|2384.19995117|2389.11041224
2017-05-01|2388.33007812|2382.41323675
2017-05-02|2391.16992188|2389.86362354
2017-05-03|2388.12988281|2392.52415912
2017-05-04|2389.52001953|2387.06275556
2017-05-05|2399.29003906|2389.91107309
2017-05-08|2399.37988281|2403.40388527
2017-05-09|2396.91992188|2399.88798071
2017-05-10|2399.62988281|2395.90141151
2017-05-11|2394.43994141|2400.57142906
2017-05-12|2390.89990234|2392.49001695
2017-05-15|2402.32006836|2389.21855153
2017-05-16|2400.66992188|2406.78456532
2017-05-17|2357.0300293|2400.56195259
2017-05-18|2365.7199707|2339.80057832
2017-05-19|2381.72998047|2366.95073032
2017-05-22|2394.02001953|2388.55721494
2017-05-23|2398.41992188|2399.7445567
2017-05-24|2404.38989258|2400.57499114
2017-05-25|2415.07006836|2406.9359872
2017-05-26|2415.82006836|2419.55279724
2017-05-30|2412.90991211|2416.59849111
2017-05-31|2411.80004883|2411.73585255
2017-06-01|2430.06005859|2411.20369167
2017-06-02|2439.07006836|2437.3164055
2017-06-05|2436.10009766|2443.45836742
2017-06-06|2429.33007812|2435.27217647
2017-06-07|2433.13989258|2426.50314905
2017-06-08|2433.79003906|2434.28252391
2017-06-09|2431.77001953|2434.23782992
2017-06-12|2429.38989258|2431.00991594
2017-06-13|2440.35009766|2428.37572628
2017-06-14|2437.91992188|2444.50387067
2017-06-15|2432.45996094|2437.49961724
2017-06-16|2433.14990234|2430.22242805
2017-06-19|2453.45996094|2433.1731049
2017-06-20|2437.0300293|2461.53973985
2017-06-21|2435.61010742|2431.49751725
2017-06-22|2434.5|2434.29562966
2017-06-23|2438.30004883|2434.04003383
2017-06-26|2439.07006836|2439.70803786
2017-06-27|2419.37988281|2439.55856504
2017-06-28|2440.68994141|2411.89513789
2017-06-29|2419.69995117|2447.90948526
2017-06-30|2423.40991211|2412.85689872
2017-07-03|2429.01000977|2423.87326077
2017-07-05|2432.54003906|2431.39206633
2017-07-06|2409.75|2434.11046886
2017-07-07|2425.17993164|2401.37639129
2017-07-10|2427.42993164|2429.89680043
2017-07-11|2425.5300293|2429.01098578
2017-07-12|2443.25|2424.85753662
2017-07-13|2447.83007812|2449.95492405
2017-07-14|2459.27001953|2450.25588596
2017-07-17|2459.13989258|2463.64754859
2017-07-18|2460.61010742|2459.53086276
2017-07-19|2473.83007812|2461.02854817
2017-07-20|2473.44995117|2478.8650782
2017-07-21|2472.54003906|2473.75464005
2017-07-24|2469.90991211|2472.1066081
2017-07-25|2477.12988281|2468.88333153
2017-07-26|2477.83007812|2479.65612816
2017-07-27|2475.41992188|2478.38245035
2017-07-28|2472.10009766|2474.51773107
2017-07-31|2470.30004883|2470.78783304
2017-08-01|2476.35009766|2469.48827977
2017-08-02|2477.57006836|2478.57493694
2017-08-03|2472.15991211|2478.28432521
2017-08-04|2476.83007812|2470.20634075
2017-08-07|2480.90991211|2478.30233722
2017-08-08|2474.91992188|2482.60667059
2017-08-09|2474.02001953|2472.85981939
2017-08-10|2438.20996094|2473.45260279
2017-08-11|2441.32006836|2425.25393532
2017-08-14|2465.84008789|2440.99824909
